trial_id,family_id,dataset_id,symbol,timeframe,model_id,comparator_model,outcome,horizon_bars,metric,paired_observations,estimate,bootstrap_lower,bootstrap_upper,unadjusted_two_sided_p,bootstrap_replications,mean_block_origins,decision_eligible,interpretation,benjamini_hochberg_q,holm_adjusted_p,planned_family_hypotheses,finite_family_tests
btc_usd_1d|market_field_minus_pressure_state|forward_return|h20|mae_difference_vs_technical_24_ridge,secondary_development_family,btc_usd_1d,BTC-USD,1D,market_field_minus_pressure_state,technical_24_ridge,forward_return,20,mean_absolute_error_difference,109,0.005114443735,-0.001095844946,0.01020647061,0.102,499,5,False,retrospective_development_diagnostic,0.4197919075,1,712,712
btc_usd_1d|market_field_minus_pressure_state|pressure_aligned_maximum_adverse_excursion|h1|mae_difference_vs_technical_24_ridge,secondary_development_family,btc_usd_1d,BTC-USD,1D,market_field_minus_pressure_state,technical_24_ridge,pressure_aligned_maximum_adverse_excursion,1,mean_absolute_error_difference,110,-7.978749749e-05,-0.0008982423735,0.0006372133904,0.856,499,5,False,retrospective_development_diagnostic,0.9765869219,1,712,712
btc_usd_1d|market_field_minus_pressure_state|pressure_aligned_maximum_adverse_excursion|h5|mae_difference_vs_technical_24_ridge,secondary_development_family,btc_usd_1d,BTC-USD,1D,market_field_minus_pressure_state,technical_24_ridge,pressure_aligned_maximum_adverse_excursion,5,mean_absolute_error_difference,110,0.0005054904868,-0.00170274245,0.002728071322,0.68,499,5,False,retrospective_development_diagnostic,0.9217260788,1,712,712
btc_usd_1d|market_field_minus_pressure_state|pressure_aligned_maximum_adverse_excursion|h20|mae_difference_vs_technical_24_ridge,secondary_development_family,btc_usd_1d,BTC-USD,1D,market_field_minus_pressure_state,technical_24_ridge,pressure_aligned_maximum_adverse_excursion,20,mean_absolute_error_difference,109,-0.0003181298637,-0.002694332546,0.002219125405,0.822,499,5,False,retrospective_development_diagnostic,0.9626052632,1,712,712
btc_usd_1d|market_field_raw_ridge|forward_realized_variation|h1|mae_difference_vs_technical_24_ridge,secondary_development_family,btc_usd_1d,BTC-USD,1D,market_field_raw_ridge,technical_24_ridge,forward_realized_variation,1,mean_absolute_error_difference,110,-1.35192612e-05,-0.0009151021101,0.0009418876361,0.986,499,5,False,retrospective_development_diagnostic,0.9957900709,1,712,712
btc_usd_1d|market_field_raw_ridge|forward_realized_variation|h5|mae_difference_vs_technical_24_ridge,secondary_development_family,btc_usd_1d,BTC-USD,1D,market_field_raw_ridge,technical_24_ridge,forward_realized_variation,5,mean_absolute_error_difference,110,0.001869046374,8.093524297e-05,0.003637331588,0.042,499,5,False,retrospective_development_diagnostic,0.2646371681,1,712,712
btc_usd_1d|market_field_raw_ridge|forward_realized_variation|h20|mae_difference_vs_technical_24_ridge,secondary_development_family,btc_usd_1d,BTC-USD,1D,market_field_raw_ridge,technical_24_ridge,forward_realized_variation,20,mean_absolute_error_difference,109,0.003697220802,0.0003048064117,0.007373117395,0.042,499,5,False,retrospective_development_diagnostic,0.2646371681,1,712,712
btc_usd_1d|market_field_raw_ridge|forward_return|h1|mae_difference_vs_technical_24_ridge,secondary_development_family,btc_usd_1d,BTC-USD,1D,market_field_raw_ridge,technical_24_ridge,forward_return,1,mean_absolute_error_difference,110,0.0002741319573,-0.0002782673634,0.000859438616,0.354,499,5,False,retrospective_development_diagnostic,0.7433196481,1,712,712
btc_usd_1d|market_field_raw_ridge|forward_return|h20|mae_difference_vs_technical_24_ridge,secondary_development_family,btc_usd_1d,BTC-USD,1D,market_field_raw_ridge,technical_24_ridge,forward_return,20,mean_absolute_error_difference,109,0.005197401146,-0.001982878669,0.0118213962,0.134,499,5,False,retrospective_development_diagnostic,0.4699901478,1,712,712
btc_usd_1d|market_field_raw_ridge|pressure_aligned_maximum_adverse_excursion|h1|mae_difference_vs_technical_24_ridge,secondary_development_family,btc_usd_1d,BTC-USD,1D,market_field_raw_ridge,technical_24_ridge,pressure_aligned_maximum_adverse_excursion,1,mean_absolute_error_difference,110,5.138331188e-05,-0.0005275009799,0.0006331303143,0.87,499,5,False,retrospective_development_diagnostic,0.9785781991,1,712,712
btc_usd_1d|market_field_raw_ridge|pressure_aligned_maximum_adverse_excursion|h5|mae_difference_vs_technical_24_ridge,secondary_development_family,btc_usd_1d,BTC-USD,1D,market_field_raw_ridge,technical_24_ridge,pressure_aligned_maximum_adverse_excursion,5,mean_absolute_error_difference,110,0.0008644181554,-0.001102410697,0.00297722457,0.402,499,5,False,retrospective_development_diagnostic,0.7795338753,1,712,712
btc_usd_1d|market_field_raw_ridge|pressure_aligned_maximum_adverse_excursion|h20|mae_difference_vs_technical_24_ridge,secondary_development_family,btc_usd_1d,BTC-USD,1D,market_field_raw_ridge,technical_24_ridge,pressure_aligned_maximum_adverse_excursion,20,mean_absolute_error_difference,109,0.0007306859921,-0.001829790246,0.003514647337,0.608,499,5,False,retrospective_development_diagnostic,0.89,1,712,712
btc_usd_1d|naive_fit_mean|forward_realized_variation|h1|mae_difference_vs_technical_24_ridge,secondary_development_family,btc_usd_1d,BTC-USD,1D,naive_fit_mean,technical_24_ridge,forward_realized_variation,1,mean_absolute_error_difference,110,0.0001569085209,-0.0006637789469,0.0009344274626,0.69,499,5,False,retrospective_development_diagnostic,0.9217260788,1,712,712
btc_usd_1d|naive_fit_mean|forward_realized_variation|h5|mae_difference_vs_technical_24_ridge,secondary_development_family,btc_usd_1d,BTC-USD,1D,naive_fit_mean,technical_24_ridge,forward_realized_variation,5,mean_absolute_error_difference,110,-0.0005016174433,-0.00234759706,0.001214153457,0.614,499,5,False,retrospective_development_diagnostic,0.89,1,712,712
btc_usd_1d|naive_fit_mean|forward_realized_variation|h20|mae_difference_vs_technical_24_ridge,secondary_development_family,btc_usd_1d,BTC-USD,1D,naive_fit_mean,technical_24_ridge,forward_realized_variation,20,mean_absolute_error_difference,109,0.0001831637488,-0.003227722344,0.003584490848,0.92,499,5,False,retrospective_development_diagnostic,0.9925462304,1,712,712
btc_usd_1d|naive_fit_mean|forward_return|h1|mae_difference_vs_technical_24_ridge,secondary_development_family,btc_usd_1d,BTC-USD,1D,naive_fit_mean,technical_24_ridge,forward_return,1,mean_absolute_error_difference,110,-0.0001565889342,-0.000694999841,0.0003282777671,0.572,499,5,False,retrospective_development_diagnostic,0.8683667377,1,712,712
btc_usd_1d|naive_fit_mean|forward_return|h5|mae_difference_vs_technical_24_ridge,secondary_development_family,btc_usd_1d,BTC-USD,1D,naive_fit_mean,technical_24_ridge,forward_return,5,mean_absolute_error_difference,110,-0.001375079996,-0.003320322579,0.0005399196218,0.164,499,5,False,retrospective_development_diagnostic,0.5356330275,1,712,712
btc_usd_1d|naive_fit_mean|forward_return|h20|mae_difference_vs_technical_24_ridge,secondary_development_family,btc_usd_1d,BTC-USD,1D,naive_fit_mean,technical_24_ridge,forward_return,20,mean_absolute_error_difference,109,-0.002776512384,-0.007680421371,0.002742101828,0.316,499,5,False,retrospective_development_diagnostic,0.7211282051,1,712,712
btc_usd_1d|naive_fit_mean|pressure_aligned_maximum_adverse_excursion|h1|mae_difference_vs_technical_24_ridge,secondary_development_family,btc_usd_1d,BTC-USD,1D,naive_fit_mean,technical_24_ridge,pressure_aligned_maximum_adverse_excursion,1,mean_absolute_error_difference,110,-5.63470698e-05,-0.0009272904382,0.0007547397933,0.912,499,5,False,retrospective_development_diagnostic,0.9925462304,1,712,712
btc_usd_1d|naive_fit_mean|pressure_aligned_maximum_adverse_excursion|h5|mae_difference_vs_technical_24_ridge,secondary_development_family,btc_usd_1d,BTC-USD,1D,naive_fit_mean,technical_24_ridge,pressure_aligned_maximum_adverse_excursion,5,mean_absolute_error_difference,110,-0.0004122968247,-0.001862107073,0.0009303457612,0.63,499,5,False,retrospective_development_diagnostic,0.9007228916,1,712,712
btc_usd_1d|naive_fit_mean|pressure_aligned_maximum_adverse_excursion|h20|mae_difference_vs_technical_24_ridge,secondary_development_family,btc_usd_1d,BTC-USD,1D,naive_fit_mean,technical_24_ridge,pressure_aligned_maximum_adverse_excursion,20,mean_absolute_error_difference,109,-0.0009107998683,-0.004812665216,0.002308872684,0.62,499,5,False,retrospective_development_diagnostic,0.89,1,712,712
btc_usd_1d|naive_zero|forward_realized_variation|h1|mae_difference_vs_technical_24_ridge,secondary_development_family,btc_usd_1d,BTC-USD,1D,naive_zero,technical_24_ridge,forward_realized_variation,1,mean_absolute_error_difference,110,0.00336879935,-0.0002892725671,0.007204014939,0.088,499,5,False,retrospective_development_diagnostic,0.3774457831,1,712,712
btc_usd_1d|naive_zero|forward_realized_variation|h5|mae_difference_vs_technical_24_ridge,secondary_development_family,btc_usd_1d,BTC-USD,1D,naive_zero,technical_24_ridge,forward_realized_variation,5,mean_absolute_error_difference,110,0.02653240695,0.01595165471,0.03787673732,0.002,499,5,False,retrospective_development_diagnostic,0.04068571429,1,712,712
btc_usd_1d|naive_zero|forward_realized_variation|h20|mae_difference_vs_technical_24_ridge,secondary_development_family,btc_usd_1d,BTC-USD,1D,naive_zero,technical_24_ridge,forward_realized_variation,20,mean_absolute_error_difference,109,0.07920958062,0.05880529809,0.09820951277,0.002,499,5,False,retrospective_development_diagnostic,0.04068571429,1,712,712
btc_usd_1d|naive_zero|forward_return|h1|mae_difference_vs_technical_24_ridge,secondary_development_family,btc_usd_1d,BTC-USD,1D,naive_zero,technical_24_ridge,forward_return,1,mean_absolute_error_difference,110,-0.000257555976,-0.0007191114027,0.0002938449776,0.308,499,5,False,retrospective_development_diagnostic,0.7166535948,1,712,712
btc_usd_1d|naive_zero|forward_return|h5|mae_difference_vs_technical_24_ridge,secondary_development_family,btc_usd_1d,BTC-USD,1D,naive_zero,technical_24_ridge,forward_return,5,mean_absolute_error_difference,110,-0.001279738241,-0.003696213375,0.0006474267551,0.226,499,5,False,retrospective_development_diagnostic,0.6141679389,1,712,712
btc_usd_1d|naive_zero|forward_return|h20|mae_difference_vs_technical_24_ridge,secondary_development_family,btc_usd_1d,BTC-USD,1D,naive_zero,technical_24_ridge,forward_return,20,mean_absolute_error_difference,109,-0.005659195597,-0.01275079743,0.0009618222186,0.118,499,5,False,retrospective_development_diagnostic,0.4516989247,1,712,712
btc_usd_1d|naive_zero|pressure_aligned_maximum_adverse_excursion|h1|mae_difference_vs_technical_24_ridge,secondary_development_family,btc_usd_1d,BTC-USD,1D,naive_zero,technical_24_ridge,pressure_aligned_maximum_adverse_excursion,1,mean_absolute_error_difference,110,0.003235485895,-0.0005702746843,0.007315914584,0.132,499,5,False,retrospective_development_diagnostic,0.4675820896,1,712,712
btc_usd_1d|naive_zero|pressure_aligned_maximum_adverse_excursion|h5|mae_difference_vs_technical_24_ridge,secondary_development_family,btc_usd_1d,BTC-USD,1D,naive_zero,technical_24_ridge,pressure_aligned_maximum_adverse_excursion,5,mean_absolute_error_difference,110,0.01759091387,0.01086484964,0.02436145029,0.002,499,5,False,retrospective_development_diagnostic,0.04068571429,1,712,712
btc_usd_1d|naive_zero|pressure_aligned_maximum_adverse_excursion|h20|mae_difference_vs_technical_24_ridge,secondary_development_family,btc_usd_1d,BTC-USD,1D,naive_zero,technical_24_ridge,pressure_aligned_maximum_adverse_excursion,20,mean_absolute_error_difference,109,0.03468081673,0.0250772381,0.04581025838,0.002,499,5,False,retrospective_development_diagnostic,0.04068571429,1,712,712
gld_1d|causal_change_point_ridge|forward_realized_variation|h1|mae_difference_vs_technical_24_ridge,secondary_development_family,gld_1d,GLD,1D,causal_change_point_ridge,technical_24_ridge,forward_realized_variation,1,mean_absolute_error_difference,62,0.0001645729577,-1.682696887e-05,0.0003432641645,0.08,499,5,False,retrospective_development_diagnostic,0.3651282051,1,712,712
gld_1d|causal_change_point_ridge|forward_realized_variation|h5|mae_difference_vs_technical_24_ridge,secondary_development_family,gld_1d,GLD,1D,causal_change_point_ridge,technical_24_ridge,forward_realized_variation,5,mean_absolute_error_difference,61,0.0004318156075,9.630897668e-06,0.0008738871369,0.056,499,5,False,retrospective_development_diagnostic,0.3043664122,1,712,712
gld_1d|causal_change_point_ridge|forward_realized_variation|h20|mae_difference_vs_technical_24_ridge,secondary_development_family,gld_1d,GLD,1D,causal_change_point_ridge,technical_24_ridge,forward_realized_variation,20,mean_absolute_error_difference,61,0.0006374512151,-0.0004311102731,0.001653261906,0.254,499,5,False,retrospective_development_diagnostic,0.6624468864,1,712,712
gld_1d|causal_change_point_ridge|forward_return|h1|mae_difference_vs_technical_24_ridge,secondary_development_family,gld_1d,GLD,1D,causal_change_point_ridge,technical_24_ridge,forward_return,1,mean_absolute_error_difference,62,-6.910798596e-05,-0.0001642672893,2.864484053e-05,0.196,499,5,False,retrospective_development_diagnostic,0.5696,1,712,712
gld_1d|causal_change_point_ridge|forward_return|h5|mae_difference_vs_technical_24_ridge,secondary_development_family,gld_1d,GLD,1D,causal_change_point_ridge,technical_24_ridge,forward_return,5,mean_absolute_error_difference,61,3.73022981e-05,-0.0004137395148,0.0005353298382,0.898,499,5,False,retrospective_development_diagnostic,0.9925462304,1,712,712
gld_1d|causal_change_point_ridge|forward_return|h20|mae_difference_vs_technical_24_ridge,secondary_development_family,gld_1d,GLD,1D,causal_change_point_ridge,technical_24_ridge,forward_return,20,mean_absolute_error_difference,61,0.0001001648007,-0.001533084363,0.001807189572,0.9,499,5,False,retrospective_development_diagnostic,0.9925462304,1,712,712
gld_1d|causal_change_point_ridge|pressure_aligned_maximum_adverse_excursion|h1|mae_difference_vs_technical_24_ridge,secondary_development_family,gld_1d,GLD,1D,causal_change_point_ridge,technical_24_ridge,pressure_aligned_maximum_adverse_excursion,1,mean_absolute_error_difference,62,-0.0001614525143,-0.0003439837427,3.307134663e-05,0.108,499,5,False,retrospective_development_diagnostic,0.432,1,712,712
gld_1d|causal_change_point_ridge|pressure_aligned_maximum_adverse_excursion|h5|mae_difference_vs_technical_24_ridge,secondary_development_family,gld_1d,GLD,1D,causal_change_point_ridge,technical_24_ridge,pressure_aligned_maximum_adverse_excursion,5,mean_absolute_error_difference,61,-0.0001042762873,-0.000665424133,0.0004431756763,0.708,499,5,False,retrospective_development_diagnostic,0.9266470588,1,712,712
gld_1d|causal_change_point_ridge|pressure_aligned_maximum_adverse_excursion|h20|mae_difference_vs_technical_24_ridge,secondary_development_family,gld_1d,GLD,1D,causal_change_point_ridge,technical_24_ridge,pressure_aligned_maximum_adverse_excursion,20,mean_absolute_error_difference,61,0.000207427114,-0.0009008647963,0.001434701932,0.748,499,5,False,retrospective_development_diagnostic,0.939287478,1,712,712
gld_1d|ema_12_24_ridge|forward_realized_variation|h1|mae_difference_vs_technical_24_ridge,secondary_development_family,gld_1d,GLD,1D,ema_12_24_ridge,technical_24_ridge,forward_realized_variation,1,mean_absolute_error_difference,62,9.057774796e-05,-0.0001357119433,0.0002833278519,0.38,499,5,False,retrospective_development_diagnostic,0.76,1,712,712
gld_1d|ema_12_24_ridge|forward_realized_variation|h5|mae_difference_vs_technical_24_ridge,secondary_development_family,gld_1d,GLD,1D,ema_12_24_ridge,technical_24_ridge,forward_realized_variation,5,mean_absolute_error_difference,61,-0.0001569144458,-0.0006947282418,0.0002942153711,0.546,499,5,False,retrospective_development_diagnostic,0.8663716814,1,712,712
gld_1d|ema_12_24_ridge|forward_realized_variation|h20|mae_difference_vs_technical_24_ridge,secondary_development_family,gld_1d,GLD,1D,ema_12_24_ridge,technical_24_ridge,forward_realized_variation,20,mean_absolute_error_difference,61,-0.0002613496153,-0.0009370792998,0.0004521079167,0.474,499,5,False,retrospective_development_diagnostic,0.8353663366,1,712,712
gld_1d|ema_12_24_ridge|forward_return|h1|mae_difference_vs_technical_24_ridge,secondary_development_family,gld_1d,GLD,1D,ema_12_24_ridge,technical_24_ridge,forward_return,1,mean_absolute_error_difference,62,-4.634421756e-05,-0.0001404238425,5.321203567e-05,0.368,499,5,False,retrospective_development_diagnostic,0.7503229462,1,712,712
gld_1d|ema_12_24_ridge|forward_return|h5|mae_difference_vs_technical_24_ridge,secondary_development_family,gld_1d,GLD,1D,ema_12_24_ridge,technical_24_ridge,forward_return,5,mean_absolute_error_difference,61,0.0005965421702,-4.747931188e-05,0.001180645793,0.066,499,5,False,retrospective_development_diagnostic,0.3196734694,1,712,712
gld_1d|ema_12_24_ridge|forward_return|h20|mae_difference_vs_technical_24_ridge,secondary_development_family,gld_1d,GLD,1D,ema_12_24_ridge,technical_24_ridge,forward_return,20,mean_absolute_error_difference,61,0.0002307789605,-0.001444043304,0.001925365118,0.824,499,5,False,retrospective_development_diagnostic,0.96336289,1,712,712
gld_1d|ema_12_24_ridge|pressure_aligned_maximum_adverse_excursion|h1|mae_difference_vs_technical_24_ridge,secondary_development_family,gld_1d,GLD,1D,ema_12_24_ridge,technical_24_ridge,pressure_aligned_maximum_adverse_excursion,1,mean_absolute_error_difference,62,0.000205012406,4.525192327e-05,0.0003662682551,0.024,499,5,False,retrospective_development_diagnostic,0.1986976744,1,712,712
gld_1d|ema_12_24_ridge|pressure_aligned_maximum_adverse_excursion|h5|mae_difference_vs_technical_24_ridge,secondary_development_family,gld_1d,GLD,1D,ema_12_24_ridge,technical_24_ridge,pressure_aligned_maximum_adverse_excursion,5,mean_absolute_error_difference,61,1.413280363e-05,-0.0003423386268,0.0003525108525,0.946,499,5,False,retrospective_development_diagnostic,0.9925462304,1,712,712
gld_1d|ema_12_24_ridge|pressure_aligned_maximum_adverse_excursion|h20|mae_difference_vs_technical_24_ridge,secondary_development_family,gld_1d,GLD,1D,ema_12_24_ridge,technical_24_ridge,pressure_aligned_maximum_adverse_excursion,20,mean_absolute_error_difference,61,-8.743372894e-06,-0.0006041399756,0.0006771927145,0.982,499,5,False,retrospective_development_diagnostic,0.9931590909,1,712,712
gld_1d|gaussian_hmm_2state|forward_realized_variation|h1|mae_difference_vs_technical_24_ridge,secondary_development_family,gld_1d,GLD,1D,gaussian_hmm_2state,technical_24_ridge,forward_realized_variation,1,mean_absolute_error_difference,62,0.0001893986402,-0.0001303548219,0.0004855847969,0.212,499,5,False,retrospective_development_diagnostic,0.589625,1,712,712
gld_1d|gaussian_hmm_2state|forward_realized_variation|h5|mae_difference_vs_technical_24_ridge,secondary_development_family,gld_1d,GLD,1D,gaussian_hmm_2state,technical_24_ridge,forward_realized_variation,5,mean_absolute_error_difference,61,1.315721361e-05,-0.0006334163769,0.0007316417608,0.978,499,5,False,retrospective_development_diagnostic,0.9925462304,1,712,712
gld_1d|gaussian_hmm_2state|forward_realized_variation|h20|mae_difference_vs_technical_24_ridge,secondary_development_family,gld_1d,GLD,1D,gaussian_hmm_2state,technical_24_ridge,forward_realized_variation,20,mean_absolute_error_difference,61,-0.0005165929684,-0.002143112416,0.0009650220341,0.522,499,5,False,retrospective_development_diagnostic,0.8517990868,1,712,712
gld_1d|gaussian_hmm_2state|forward_return|h1|mae_difference_vs_technical_24_ridge,secondary_development_family,gld_1d,GLD,1D,gaussian_hmm_2state,technical_24_ridge,forward_return,1,mean_absolute_error_difference,62,-0.0001134940006,-0.0002068921443,-1.206568436e-05,0.024,499,5,False,retrospective_development_diagnostic,0.1986976744,1,712,712
